iter	Logloss
395	0.0001065474795
396	0.0001065474795
397	0.0001065474795
398	0.0001065474795
399	0.0001065474795
400	0.0001065474795
401	0.0001065474795
402	0.0001065474795
403	0.0001065474795
404	0.0001065474795
405	0.0001065474795
406	0.0001065474795
407	0.0001065474795
408	0.0001065474795
409	0.0001065474795
410	0.0001065474795
411	0.0001065474795
412	0.0001065474795
413	0.0001065474795
414	0.0001065474795
415	0.0001065474795
416	0.0001065474795
417	0.0001065474795
418	0.0001065474795
419	0.0001065474795
420	0.0001065474795
421	0.0001065474795
422	0.0001065474795
423	0.0001065474795
424	0.0001065474795
425	0.0001065474795
426	0.0001065474795
427	0.0001065474795
428	0.0001065474795
429	0.0001065474795
430	0.0001065474795
431	0.0001065474795
432	0.0001065474795
433	0.0001065474795
434	0.0001065474795
435	0.0001065474795
436	0.0001065474795
437	0.0001065474795
438	0.0001065474795
439	0.0001065474795
440	0.0001065474795
441	0.0001065474795
442	0.0001065474795
443	0.0001065474795
444	0.0001065474795
445	0.0001065474795
446	0.0001065474795
447	0.0001065474795
448	0.0001065474795
449	0.0001065474795
450	0.0001065474795
451	0.0001065474795
452	0.0001065474795
453	0.0001065474795
454	0.0001065474795
455	0.0001065474795
456	0.0001065474795
457	0.0001065474795
458	0.0001065474795
459	0.0001065474795
460	0.0001065474795
461	0.0001065474795
462	0.0001065474795
463	0.0001065474795
464	0.0001065474795
465	0.0001065474795
466	0.0001065474795
467	0.0001065474795
468	0.0001065474795
469	0.0001065474795
470	0.0001065474795
471	0.0001065474795
472	0.0001065474795
473	0.0001065474795
474	0.0001065474795
475	0.0001065474795
476	0.0001065474795
477	0.0001065474795
478	0.0001065474795
479	0.0001065474795
480	0.0001065474795
481	0.0001065474795
482	0.0001065474795
483	0.0001065474795
484	0.0001065474795
485	0.0001065474795
486	0.0001065474795
487	0.0001065474795
488	0.0001065474795
489	0.0001065474795
490	0.0001065474795
491	0.0001065474795
492	0.0001065474795
493	0.0001065474795
494	0.0001065474795
495	0.0001065474795
496	0.0001065474795
497	0.0001065474795
498	0.0001065474795
499	0.0001065474795
500	0.0001065474795
501	0.0001065474795
502	0.0001065474795
503	0.0001065474795
504	0.0001065474795
505	0.0001065474795
506	0.0001065474795
507	0.0001065474795
508	0.0001065474795
509	0.0001065474795
510	0.0001065474795
511	0.0001065474795
512	0.0001065474795
513	0.0001065474795
514	0.0001065474795
515	0.0001065474795
516	0.0001065474795
517	0.0001065474795
518	0.0001065474795
519	0.0001065474795
520	0.0001065474795
521	0.0001065474795
522	0.0001065474795
523	0.0001065474795
524	0.0001065474795
525	0.0001065474795
526	0.0001065474795
527	0.0001065474795
528	0.0001065474795
529	0.0001065474795
530	0.0001065474795
531	0.0001065474795
532	0.0001065474795
533	0.0001065474795
534	0.0001065474795
535	0.0001065474795
536	0.0001065474795
537	0.0001065474795
538	0.0001065474795
539	0.0001065474795
540	0.0001065474795
541	0.0001065474795
542	0.0001065474795
543	0.0001065474795
544	0.0001065474795
545	0.0001065474795
546	0.0001065474795
547	0.0001065474795
548	0.0001065474795
549	0.0001065474795
550	0.0001065474795
551	0.0001065474795
552	0.0001065474795
553	0.0001065474795
554	0.0001065474795
555	0.0001065474795
556	0.0001065474795
557	0.0001065474795
558	0.0001065474795
559	0.0001065474795
560	0.0001065474795
561	0.0001065474795
562	0.0001065474795
563	0.0001065474795
564	0.0001065474795
565	0.0001065474795
566	0.0001065474795
567	0.0001065474795
568	0.0001065474795
569	0.0001065474795
570	0.0001065474795
571	0.0001065474795
572	0.0001065474795
573	0.0001065474795
574	0.0001065474795
575	0.0001065474795
576	0.0001065474795
577	0.0001065474795
578	0.0001065474795
579	0.0001065474795
580	0.0001065474795
581	0.0001065474795
582	0.0001065474795
583	0.0001065474795
584	0.0001065474795
585	0.0001065474795
586	0.0001065474795
587	0.0001065474795
588	0.0001065474795
589	0.0001065474795
590	0.0001065474795
591	0.0001065474795
592	0.0001065474795
593	0.0001065474795
594	0.0001065474795
595	0.0001065474795
596	0.0001065474795
597	0.0001065474795
598	0.0001065474795
599	0.0001065474795
600	0.0001065474795
601	0.0001065474795
602	0.0001065474795
603	0.0001065474795
604	0.0001065474795
605	0.0001065474795
606	0.0001065474795
607	0.0001065474795
608	0.0001065474795
609	0.0001065474795
610	0.0001065474795
611	0.0001065474795
612	0.0001065474795
613	0.0001065474795
614	0.0001065474795
615	0.0001065474795
616	0.0001065474795
617	0.0001065474795
618	0.0001065474795
619	0.0001065474795
620	0.0001065474795
621	0.0001065474795
622	0.0001065474795
623	0.0001065474795
624	0.0001065474795
625	0.0001065474795
626	0.0001065474795
627	0.0001065474795
628	0.0001065474795
629	0.0001065474795
630	0.0001065474795
631	0.0001065474795
632	0.0001065474795
633	0.0001065474795
634	0.0001065474795
635	0.0001065474795
636	0.0001065474795
637	0.0001065474795
638	0.0001065474795
639	0.0001065474795
640	0.0001065474795
641	0.0001065474795
642	0.0001065474795
643	0.0001065474795
644	0.0001065474795
645	0.0001065474795
646	0.0001065474795
647	0.0001065474795
648	0.0001065474795
649	0.0001065474795
650	0.0001065474795
651	0.0001065474795
652	0.0001065474795
653	0.0001065474795
654	0.0001065474795
655	0.0001065474795
656	0.0001065474795
657	0.0001065474795
658	0.0001065474795
659	0.0001065474795
660	0.0001065474795
661	0.0001065474795
662	0.0001065474795
663	0.0001065474795
664	0.0001065474795
665	0.0001065474795
666	0.0001065474795
667	0.0001065474795
668	0.0001065474795
669	0.0001065474795
670	0.0001065474795
671	0.0001065474795
672	0.0001065474795
673	0.0001065474795
674	0.0001065474795
675	0.0001065474795
676	0.0001065474795
677	0.0001065474795
678	0.0001065474795
679	0.0001065474795
680	0.0001065474795
681	0.0001065474795
682	0.0001065474795
683	0.0001065474795
684	0.0001065474795
685	0.0001065474795
686	0.0001065474795
687	0.0001065474795
688	0.0001065474795
689	0.0001065474795
690	0.0001065474795
691	0.0001065474795
692	0.0001065474795
693	0.0001065474795
694	0.0001065474795
695	0.0001065474795
696	0.0001065474795
697	0.0001065474795
698	0.0001065474795
699	0.0001065474795
700	0.0001065474795
701	0.0001065474795
702	0.0001065474795
703	0.0001065474795
704	0.0001065474795
705	0.0001065474795
706	0.0001065474795
707	0.0001065474795
708	0.0001065474795
709	0.0001065474795
710	0.0001065474795
711	0.0001065474795
712	0.0001065474795
713	0.0001065474795
714	0.0001065474795
715	0.0001065474795
716	0.0001065474795
717	0.0001065474795
718	0.0001065474795
719	0.0001065474795
720	0.0001065474795
721	0.0001065474795
722	0.0001065474795
723	0.0001065474795
724	0.0001065474795
725	0.0001065474795
726	0.0001065474795
727	0.0001065474795
728	0.0001065474795
729	0.0001065474795
730	0.0001065474795
731	0.0001065474795
732	0.0001065474795
733	0.0001065474795
734	0.0001065474795
735	0.0001065474795
736	0.0001065474795
737	0.0001065474795
738	0.0001065474795
739	0.0001065474795
740	0.0001065474795
741	0.0001065474795
742	0.0001065474795
743	0.0001065474795
744	0.0001065474795
745	0.0001065474795
746	0.0001065474795
747	0.0001065474795
748	0.0001065474795
749	0.0001065474795
750	0.0001065474795
751	0.0001065474795
752	0.0001065474795
753	0.0001065474795
754	0.0001065474795
755	0.0001065474795
756	0.0001065474795
757	0.0001065474795
758	0.0001065474795
759	0.0001065474795
760	0.0001065474795
761	0.0001065474795
762	0.0001065474795
763	0.0001065474795
764	0.0001065474795
765	0.0001065474795
766	0.0001065474795
767	0.0001065474795
768	0.0001065474795
769	0.0001065474795
770	0.0001065474795
771	0.0001065474795
772	0.0001065474795
773	0.0001065474795
774	0.0001065474795
775	0.0001065474795
776	0.0001065474795
777	0.0001065474795
778	0.0001065474795
779	0.0001065474795
780	0.0001065474795
781	0.0001065474795
782	0.0001065474795
783	0.0001065474795
784	0.0001065474795
785	0.0001065474795
786	0.0001065474795
787	0.0001065474795
788	0.0001065474795
789	0.0001065474795
790	0.0001065474795
791	0.0001065474795
792	0.0001065474795
793	0.0001065474795
794	0.0001065474795
795	0.0001065474795
796	0.0001065474795
797	0.0001065474795
798	0.0001065474795
799	0.0001065474795
800	0.0001065474795
801	0.0001065474795
802	0.0001065474795
803	0.0001065474795
804	0.0001065474795
805	0.0001065474795
806	0.0001065474795
807	0.0001065474795
808	0.0001065474795
809	0.0001065474795
810	0.0001065474795
811	0.0001065474795
812	0.0001065474795
813	0.0001065474795
814	0.0001065474795
815	0.0001065474795
816	0.0001065474795
817	0.0001065474795
818	0.0001065474795
819	0.0001065474795
820	0.0001065474795
821	0.0001065474795
822	0.0001065474795
823	0.0001065474795
824	0.0001065474795
825	0.0001065474795
826	0.0001065474795
827	0.0001065474795
828	0.0001065474795
829	0.0001065474795
830	0.0001065474795
831	0.0001065474795
832	0.0001065474795
833	0.0001065474795
834	0.0001065474795
835	0.0001065474795
836	0.0001065474795
837	0.0001065474795
838	0.0001065474795
839	0.0001065474795
840	0.0001065474795
841	0.0001065474795
842	0.0001065474795
843	0.0001065474795
844	0.0001065474795
845	0.0001065474795
846	0.0001065474795
847	0.0001065474795
848	0.0001065474795
849	0.0001065474795
850	0.0001065474795
851	0.0001065474795
852	0.0001065474795
853	0.0001065474795
854	0.0001065474795
855	0.0001065474795
856	0.0001065474795
857	0.0001065474795
858	0.0001065474795
859	0.0001065474795
860	0.0001065474795
861	0.0001065474795
862	0.0001065474795
863	0.0001065474795
864	0.0001065474795
865	0.0001065474795
866	0.0001065474795
867	0.0001065474795
868	0.0001065474795
869	0.0001065474795
870	0.0001065474795
871	0.0001065474795
872	0.0001065474795
873	0.0001065474795
874	0.0001065474795
875	0.0001065474795
876	0.0001065474795
877	0.0001065474795
878	0.0001065474795
879	0.0001065474795
880	0.0001065474795
881	0.0001065474795
882	0.0001065474795
883	0.0001065474795
884	0.0001065474795
885	0.0001065474795
886	0.0001065474795
887	0.0001065474795
888	0.0001065474795
889	0.0001065474795
890	0.0001065474795
891	0.0001065474795
892	0.0001065474795
893	0.0001065474795
894	0.0001065474795
895	0.0001065474795
896	0.0001065474795
897	0.0001065474795
898	0.0001065474795
899	0.0001065474795
900	0.0001065474795
901	0.0001065474795
902	0.0001065474795
903	0.0001065474795
904	0.0001065474795
905	0.0001065474795
906	0.0001065474795
907	0.0001065474795
908	0.0001065474795
909	0.0001065474795
910	0.0001065474795
911	0.0001065474795
912	0.0001065474795
913	0.0001065474795
914	0.0001065474795
915	0.0001065474795
916	0.0001065474795
917	0.0001065474795
918	0.0001065474795
919	0.0001065474795
920	0.0001065474795
921	0.0001065474795
922	0.0001065474795
923	0.0001065474795
924	0.0001065474795
925	0.0001065474795
926	0.0001065474795
927	0.0001065474795
928	0.0001065474795
929	0.0001065474795
930	0.0001065474795
931	0.0001065474795
932	0.0001065474795
933	0.0001065474795
934	0.0001065474795
935	0.0001065474795
936	0.0001065474795
937	0.0001065474795
938	0.0001065474795
939	0.0001065474795
940	0.0001065474795
941	0.0001065474795
942	0.0001065474795
943	0.0001065474795
944	0.0001065474795
945	0.0001065474795
946	0.0001065474795
947	0.0001065474795
948	0.0001065474795
949	0.0001065474795
950	0.0001065474795
951	0.0001065474795
952	0.0001065474795
953	0.0001065474795
954	0.0001065474795
955	0.0001065474795
956	0.0001065474795
957	0.0001065474795
958	0.0001065474795
959	0.0001065474795
960	0.0001065474795
961	0.0001065474795
962	0.0001065474795
963	0.0001065474795
964	0.0001065474795
965	0.0001065474795
966	0.0001065474795
967	0.0001065474795
968	0.0001065474795
969	0.0001065474795
970	0.0001065474795
971	0.0001065474795
972	0.0001065474795
973	0.0001065474795
974	0.0001065474795
975	0.0001065474795
976	0.0001065474795
977	0.0001065474795
978	0.0001065474795
979	0.0001065474795
980	0.0001065474795
981	0.0001065474795
982	0.0001065474795
983	0.0001065474795
984	0.0001065474795
985	0.0001065474795
986	0.0001065474795
987	0.0001065474795
988	0.0001065474795
989	0.0001065474795
990	0.0001065474795
991	0.0001065474795
992	0.0001065474795
993	0.0001065474795
994	0.0001065474795
995	0.0001065474795
996	0.0001065474795
997	0.0001065474795
998	0.0001065474795
999	0.0001065474795
